CIS	https://www.morningstar.com/stocks/xbru/cis/valuation

CLA	https://www.morningstar.com/stocks/xpar/cla/valuation
ALCLA	https://www.morningstar.com/stocks/xpar/alcla/valuation
CSS	https://www.morningstar.com/stocks/xosl/css/valuation
CLOUD	https://www.morningstar.com/stocks/xosl/cloud/valuation
CMCOM	https://www.morningstar.com/stocks/xams/cmcom/valuation
COM	https://www.morningstar.com/stocks/xpar/com/valuation
CNV	https://www.morningstar.com/stocks/xpar/cnv/valuation
CNP	https://www.morningstar.com/stocks/xpar/cnp/valuation
COBH	https://www.morningstar.com/stocks/xbru/cobh/valuation
CCEP	https://www.morningstar.com/stocks/xams/ccep/valuation
COFA	https://www.morningstar.com/stocks/xpar/cofa/valuation
ALCOF	https://www.morningstar.com/stocks/xpar/alcof/valuation
CFN	https://www.morningstar.com/stocks/xlis/cfn/valuation
COFB	https://www.morningstar.com/stocks/xbru/cofb/valuation
ALLEC	https://www.morningstar.com/stocks/xpar/allec/valuation
ALCOG	https://www.morningstar.com/stocks/xpar/alcog/valuation
COH	https://www.morningstar.com/stocks/xpar/coh/valuation
ALCOI	https://www.morningstar.com/stocks/xpar/alcoi/valuation
RE	https://www.morningstar.com/stocks/xpar/re/valuation
MLCLP	https://www.morningstar.com/stocks/xpar/mlclp/valuation
COLR	https://www.morningstar.com/stocks/xbru/colr/valuation

ODET	https://www.morningstar.com/stocks/xpar/odet/valuation
MLMFI	https://www.morningstar.com/stocks/xpar/mlmfi/valuation
CDU	https://www.morningstar.com/stocks/xlis/cdu/valuation
MLCNT	https://www.morningstar.com/stocks/xpar/mlcnt/valuation
MLLCB	https://www.morningstar.com/stocks/xpar/mllcb/valuation
CONTX	https://www.morningstar.com/stocks/xosl/contx/valuation

CPA	https://www.morningstar.com/stocks/xlis/cpa/valuation
CRBN	https://www.morningstar.com/stocks/xams/crbn/valuation
CLB	https://www.morningstar.com/stocks/xams/clb/valuation
MLCOR	https://www.morningstar.com/stocks/xpar/mlcor/valuation
COR	https://www.morningstar.com/stocks/xlis/cor/valuation
